state,date,sex,age,ethnicity,population ('000)
W.P. Kuala Lumpur,1/1/2023,both,45-49,indian,15.1
W.P. Kuala Lumpur,1/1/2023,both,45-49,other_citizen,0.8
W.P. Kuala Lumpur,1/1/2023,both,45-49,other_noncitizen,19.3
W.P. Kuala Lumpur,1/1/2023,both,50-54,overall,106.2
W.P. Kuala Lumpur,1/1/2023,both,50-54,bumi_malay,39.9
W.P. Kuala Lumpur,1/1/2023,both,50-54,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2023,both,50-54,chinese,48.2
W.P. Kuala Lumpur,1/1/2023,both,50-54,indian,11.4
W.P. Kuala Lumpur,1/1/2023,both,50-54,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2023,both,50-54,other_noncitizen,5.5
W.P. Kuala Lumpur,1/1/2023,both,55-59,overall,73.2
W.P. Kuala Lumpur,1/1/2023,both,55-59,bumi_malay,27.7
W.P. Kuala Lumpur,1/1/2023,both,55-59,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2023,both,55-59,chinese,34.2
W.P. Kuala Lumpur,1/1/2023,both,55-59,indian,8.2
W.P. Kuala Lumpur,1/1/2023,both,55-59,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,both,55-59,other_noncitizen,2.3
W.P. Kuala Lumpur,1/1/2023,both,60-64,overall,65.2
W.P. Kuala Lumpur,1/1/2023,both,60-64,bumi_malay,26.1
W.P. Kuala Lumpur,1/1/2023,both,60-64,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2023,both,60-64,chinese,29.9
W.P. Kuala Lumpur,1/1/2023,both,60-64,indian,7.3
W.P. Kuala Lumpur,1/1/2023,both,60-64,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,both,60-64,other_noncitizen,1.2
W.P. Kuala Lumpur,1/1/2023,both,65-69,overall,46
W.P. Kuala Lumpur,1/1/2023,both,65-69,bumi_malay,20.3
W.P. Kuala Lumpur,1/1/2023,both,65-69,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,both,65-69,chinese,19.1
W.P. Kuala Lumpur,1/1/2023,both,65-69,indian,4.4
W.P. Kuala Lumpur,1/1/2023,both,65-69,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,both,65-69,other_noncitizen,1.8
W.P. Kuala Lumpur,1/1/2023,both,70-74,overall,41.8
W.P. Kuala Lumpur,1/1/2023,both,70-74,bumi_malay,21.1
W.P. Kuala Lumpur,1/1/2023,both,70-74,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2023,both,70-74,chinese,15.3
W.P. Kuala Lumpur,1/1/2023,both,70-74,indian,3.7
W.P. Kuala Lumpur,1/1/2023,both,70-74,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,both,70-74,other_noncitizen,1
W.P. Kuala Lumpur,1/1/2023,both,75-79,overall,27.2
W.P. Kuala Lumpur,1/1/2023,both,75-79,bumi_malay,13.5
W.P. Kuala Lumpur,1/1/2023,both,75-79,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2023,both,75-79,chinese,10.2
W.P. Kuala Lumpur,1/1/2023,both,75-79,indian,2.4
W.P. Kuala Lumpur,1/1/2023,both,75-79,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,both,75-79,other_noncitizen,0.6
W.P. Kuala Lumpur,1/1/2023,both,80-84,overall,13
W.P. Kuala Lumpur,1/1/2023,both,80-84,bumi_malay,6.4
W.P. Kuala Lumpur,1/1/2023,both,80-84,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2023,both,80-84,chinese,4.6
W.P. Kuala Lumpur,1/1/2023,both,80-84,indian,1.1
W.P. Kuala Lumpur,1/1/2023,both,80-84,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,both,80-84,other_noncitizen,0.4
W.P. Kuala Lumpur,1/1/2023,both,85+,overall,8
W.P. Kuala Lumpur,1/1/2023,both,85+,bumi_malay,5.1
W.P. Kuala Lumpur,1/1/2023,both,85+,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,both,85+,chinese,1.5
W.P. Kuala Lumpur,1/1/2023,both,85+,indian,0.6
W.P. Kuala Lumpur,1/1/2023,both,85+,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,both,85+,other_noncitizen,0.5
W.P. Kuala Lumpur,1/1/2023,female,overall,overall,931.7
W.P. Kuala Lumpur,1/1/2023,female,overall,bumi_malay,420.5
W.P. Kuala Lumpur,1/1/2023,female,overall,bumi_other,10
W.P. Kuala Lumpur,1/1/2023,female,overall,chinese,359.4
W.P. Kuala Lumpur,1/1/2023,female,overall,indian,86.4
W.P. Kuala Lumpur,1/1/2023,female,overall,other_citizen,6.5
W.P. Kuala Lumpur,1/1/2023,female,overall,other_noncitizen,48.9
W.P. Kuala Lumpur,1/1/2023,female,0-4,overall,54.7
W.P. Kuala Lumpur,1/1/2023,female,0-4,bumi_malay,31.9
W.P. Kuala Lumpur,1/1/2023,female,0-4,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2023,female,0-4,chinese,13.8
W.P. Kuala Lumpur,1/1/2023,female,0-4,indian,3.9
W.P. Kuala Lumpur,1/1/2023,female,0-4,other_citizen,0.9
W.P. Kuala Lumpur,1/1/2023,female,0-4,other_noncitizen,3.6
W.P. Kuala Lumpur,1/1/2023,female,9-May,overall,60.6
W.P. Kuala Lumpur,1/1/2023,female,9-May,bumi_malay,31.7
W.P. Kuala Lumpur,1/1/2023,female,9-May,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2023,female,9-May,chinese,19.9
W.P. Kuala Lumpur,1/1/2023,female,9-May,indian,5.7
W.P. Kuala Lumpur,1/1/2023,female,9-May,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,female,9-May,other_noncitizen,2.3
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,overall,59.9
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,bumi_malay,28.4
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,bumi_other,0.8
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,chinese,24.8
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,indian,5
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2023,female,14-Oct,other_noncitizen,0.4
W.P. Kuala Lumpur,1/1/2023,female,15-19,overall,71.4
W.P. Kuala Lumpur,1/1/2023,female,15-19,bumi_malay,30.9
W.P. Kuala Lumpur,1/1/2023,female,15-19,bumi_other,0.6
W.P. Kuala Lumpur,1/1/2023,female,15-19,chinese,30.8
W.P. Kuala Lumpur,1/1/2023,female,15-19,indian,7
W.P. Kuala Lumpur,1/1/2023,female,15-19,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,female,15-19,other_noncitizen,1.6
W.P. Kuala Lumpur,1/1/2023,female,20-24,overall,55.7
W.P. Kuala Lumpur,1/1/2023,female,20-24,bumi_malay,25.3
W.P. Kuala Lumpur,1/1/2023,female,20-24,bumi_other,0.5
W.P. Kuala Lumpur,1/1/2023,female,20-24,chinese,21.7
W.P. Kuala Lumpur,1/1/2023,female,20-24,indian,5.8
W.P. Kuala Lumpur,1/1/2023,female,20-24,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,female,20-24,other_noncitizen,2.1
W.P. Kuala Lumpur,1/1/2023,female,25-29,overall,64
W.P. Kuala Lumpur,1/1/2023,female,25-29,bumi_malay,30.5
W.P. Kuala Lumpur,1/1/2023,female,25-29,bumi_other,1
W.P. Kuala Lumpur,1/1/2023,female,25-29,chinese,20.8
W.P. Kuala Lumpur,1/1/2023,female,25-29,indian,5.3
W.P. Kuala Lumpur,1/1/2023,female,25-29,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,female,25-29,other_noncitizen,5.9
W.P. Kuala Lumpur,1/1/2023,female,30-34,overall,97.1
W.P. Kuala Lumpur,1/1/2023,female,30-34,bumi_malay,47.4
W.P. Kuala Lumpur,1/1/2023,female,30-34,bumi_other,1.5
W.P. Kuala Lumpur,1/1/2023,female,30-34,chinese,31.4
W.P. Kuala Lumpur,1/1/2023,female,30-34,indian,8
W.P. Kuala Lumpur,1/1/2023,female,30-34,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,female,30-34,other_noncitizen,8.2
W.P. Kuala Lumpur,1/1/2023,female,35-39,overall,107
W.P. Kuala Lumpur,1/1/2023,female,35-39,bumi_malay,46.6
W.P. Kuala Lumpur,1/1/2023,female,35-39,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2023,female,35-39,chinese,40.4
W.P. Kuala Lumpur,1/1/2023,female,35-39,indian,9.1
W.P. Kuala Lumpur,1/1/2023,female,35-39,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,female,35-39,other_noncitizen,8.9
W.P. Kuala Lumpur,1/1/2023,female,40-44,overall,100.4
W.P. Kuala Lumpur,1/1/2023,female,40-44,bumi_malay,40.4
W.P. Kuala Lumpur,1/1/2023,female,40-44,bumi_other,1.1
W.P. Kuala Lumpur,1/1/2023,female,40-44,chinese,42.6
W.P. Kuala Lumpur,1/1/2023,female,40-44,indian,9.4
W.P. Kuala Lumpur,1/1/2023,female,40-44,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,female,40-44,other_noncitizen,6.4
W.P. Kuala Lumpur,1/1/2023,female,45-49,overall,72.8
W.P. Kuala Lumpur,1/1/2023,female,45-49,bumi_malay,27.8
W.P. Kuala Lumpur,1/1/2023,female,45-49,bumi_other,0.6
W.P. Kuala Lumpur,1/1/2023,female,45-49,chinese,32.3
W.P. Kuala Lumpur,1/1/2023,female,45-49,indian,7.6
W.P. Kuala Lumpur,1/1/2023,female,45-49,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,female,45-49,other_noncitizen,4.2
W.P. Kuala Lumpur,1/1/2023,female,50-54,overall,49.5
W.P. Kuala Lumpur,1/1/2023,female,50-54,bumi_malay,19
W.P. Kuala Lumpur,1/1/2023,female,50-54,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2023,female,50-54,chinese,22.6
W.P. Kuala Lumpur,1/1/2023,female,50-54,indian,5.4
W.P. Kuala Lumpur,1/1/2023,female,50-54,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,female,50-54,other_noncitizen,1.8
W.P. Kuala Lumpur,1/1/2023,female,55-59,overall,36.3
W.P. Kuala Lumpur,1/1/2023,female,55-59,bumi_malay,14
W.P. Kuala Lumpur,1/1/2023,female,55-59,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,female,55-59,chinese,16.8
W.P. Kuala Lumpur,1/1/2023,female,55-59,indian,4.1
W.P. Kuala Lumpur,1/1/2023,female,55-59,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,female,55-59,other_noncitizen,1
W.P. Kuala Lumpur,1/1/2023,female,60-64,overall,33
W.P. Kuala Lumpur,1/1/2023,female,60-64,bumi_malay,13.3
W.P. Kuala Lumpur,1/1/2023,female,60-64,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,female,60-64,chinese,15.1
W.P. Kuala Lumpur,1/1/2023,female,60-64,indian,3.7
W.P. Kuala Lumpur,1/1/2023,female,60-64,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,female,60-64,other_noncitizen,0.5
W.P. Kuala Lumpur,1/1/2023,female,65-69,overall,23.4
W.P. Kuala Lumpur,1/1/2023,female,65-69,bumi_malay,10.3
W.P. Kuala Lumpur,1/1/2023,female,65-69,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,female,65-69,chinese,9.8
W.P. Kuala Lumpur,1/1/2023,female,65-69,indian,2.3
W.P. Kuala Lumpur,1/1/2023,female,65-69,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,female,65-69,other_noncitizen,0.8
W.P. Kuala Lumpur,1/1/2023,female,70-74,overall,21.6
W.P. Kuala Lumpur,1/1/2023,female,70-74,bumi_malay,10.8
W.P. Kuala Lumpur,1/1/2023,female,70-74,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,female,70-74,chinese,8.2
W.P. Kuala Lumpur,1/1/2023,female,70-74,indian,1.9
W.P. Kuala Lumpur,1/1/2023,female,70-74,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,female,70-74,other_noncitizen,0.4
W.P. Kuala Lumpur,1/1/2023,female,75-79,overall,14.2
W.P. Kuala Lumpur,1/1/2023,female,75-79,bumi_malay,7
W.P. Kuala Lumpur,1/1/2023,female,75-79,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,female,75-79,chinese,5.4
W.P. Kuala Lumpur,1/1/2023,female,75-79,indian,1.3
W.P. Kuala Lumpur,1/1/2023,female,75-79,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,female,75-79,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2023,female,80-84,overall,6.9
W.P. Kuala Lumpur,1/1/2023,female,80-84,bumi_malay,3.3
W.P. Kuala Lumpur,1/1/2023,female,80-84,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,female,80-84,chinese,2.6
W.P. Kuala Lumpur,1/1/2023,female,80-84,indian,0.6
W.P. Kuala Lumpur,1/1/2023,female,80-84,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,female,80-84,other_noncitizen,0.2
W.P. Kuala Lumpur,1/1/2023,female,85+,overall,2.9
W.P. Kuala Lumpur,1/1/2023,female,85+,bumi_malay,2
W.P. Kuala Lumpur,1/1/2023,female,85+,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,female,85+,chinese,0.3
W.P. Kuala Lumpur,1/1/2023,female,85+,indian,0.3
W.P. Kuala Lumpur,1/1/2023,female,85+,other_citizen,0
W.P. Kuala Lumpur,1/1/2023,female,85+,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2023,male,overall,overall,1066.9
W.P. Kuala Lumpur,1/1/2023,male,overall,bumi_malay,425.5
W.P. Kuala Lumpur,1/1/2023,male,overall,bumi_other,10.2
W.P. Kuala Lumpur,1/1/2023,male,overall,chinese,370.5
W.P. Kuala Lumpur,1/1/2023,male,overall,indian,90.5
W.P. Kuala Lumpur,1/1/2023,male,overall,other_citizen,6.6
W.P. Kuala Lumpur,1/1/2023,male,overall,other_noncitizen,163.6
W.P. Kuala Lumpur,1/1/2023,male,0-4,overall,57.4
W.P. Kuala Lumpur,1/1/2023,male,0-4,bumi_malay,32.5
W.P. Kuala Lumpur,1/1/2023,male,0-4,bumi_other,0.6
W.P. Kuala Lumpur,1/1/2023,male,0-4,chinese,15.2
W.P. Kuala Lumpur,1/1/2023,male,0-4,indian,4
W.P. Kuala Lumpur,1/1/2023,male,0-4,other_citizen,1
W.P. Kuala Lumpur,1/1/2023,male,0-4,other_noncitizen,4.1
W.P. Kuala Lumpur,1/1/2023,male,9-May,overall,64.4
W.P. Kuala Lumpur,1/1/2023,male,9-May,bumi_malay,33.1
W.P. Kuala Lumpur,1/1/2023,male,9-May,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2023,male,9-May,chinese,22
W.P. Kuala Lumpur,1/1/2023,male,9-May,indian,5.6
W.P. Kuala Lumpur,1/1/2023,male,9-May,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,male,9-May,other_noncitizen,2.3
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,overall,66.7
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,bumi_malay,31.7
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,bumi_other,0.8
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,chinese,26.7
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,indian,6.4
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2023,male,14-Oct,other_noncitizen,0.6
W.P. Kuala Lumpur,1/1/2023,male,15-19,overall,77.4
W.P. Kuala Lumpur,1/1/2023,male,15-19,bumi_malay,32.6
W.P. Kuala Lumpur,1/1/2023,male,15-19,bumi_other,0.5
W.P. Kuala Lumpur,1/1/2023,male,15-19,chinese,33.7
W.P. Kuala Lumpur,1/1/2023,male,15-19,indian,8.4
W.P. Kuala Lumpur,1/1/2023,male,15-19,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,male,15-19,other_noncitizen,1.8
W.P. Kuala Lumpur,1/1/2023,male,20-24,overall,68
W.P. Kuala Lumpur,1/1/2023,male,20-24,bumi_malay,28.1
W.P. Kuala Lumpur,1/1/2023,male,20-24,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2023,male,20-24,chinese,24.4
W.P. Kuala Lumpur,1/1/2023,male,20-24,indian,6.9
W.P. Kuala Lumpur,1/1/2023,male,20-24,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2023,male,20-24,other_noncitizen,7.5
W.P. Kuala Lumpur,1/1/2023,male,25-29,overall,82.3
W.P. Kuala Lumpur,1/1/2023,male,25-29,bumi_malay,27.9
W.P. Kuala Lumpur,1/1/2023,male,25-29,bumi_other,0.8
W.P. Kuala Lumpur,1/1/2023,male,25-29,chinese,21.3
W.P. Kuala Lumpur,1/1/2023,male,25-29,indian,5.7
W.P. Kuala Lumpur,1/1/2023,male,25-29,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,male,25-29,other_noncitizen,26.3
W.P. Kuala Lumpur,1/1/2023,male,30-34,overall,118
W.P. Kuala Lumpur,1/1/2023,male,30-34,bumi_malay,44.1
W.P. Kuala Lumpur,1/1/2023,male,30-34,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2023,male,30-34,chinese,29.2
W.P. Kuala Lumpur,1/1/2023,male,30-34,indian,7.8
W.P. Kuala Lumpur,1/1/2023,male,30-34,other_citizen,0.7
W.P. Kuala Lumpur,1/1/2023,male,30-34,other_noncitizen,34.8
W.P. Kuala Lumpur,1/1/2023,male,35-39,overall,132.1
W.P. Kuala Lumpur,1/1/2023,male,35-39,bumi_malay,45.6
W.P. Kuala Lumpur,1/1/2023,male,35-39,bumi_other,1.3
W.P. Kuala Lumpur,1/1/2023,male,35-39,chinese,38
W.P. Kuala Lumpur,1/1/2023,male,35-39,indian,8.9
W.P. Kuala Lumpur,1/1/2023,male,35-39,other_citizen,0.8
W.P. Kuala Lumpur,1/1/2023,male,35-39,other_noncitizen,37.5
W.P. Kuala Lumpur,1/1/2023,male,40-44,overall,121.3
W.P. Kuala Lumpur,1/1/2023,male,40-44,bumi_malay,40.9
W.P. Kuala Lumpur,1/1/2023,male,40-44,bumi_other,1.1
W.P. Kuala Lumpur,1/1/2023,male,40-44,chinese,43.3
W.P. Kuala Lumpur,1/1/2023,male,40-44,indian,9.7
W.P. Kuala Lumpur,1/1/2023,male,40-44,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2023,male,40-44,other_noncitizen,25.6
W.P. Kuala Lumpur,1/1/2023,male,45-49,overall,86.7
W.P. Kuala Lumpur,1/1/2023,male,45-49,bumi_malay,28.4
W.P. Kuala Lumpur,1/1/2023,male,45-49,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2023,male,45-49,chinese,34.5
W.P. Kuala Lumpur,1/1/2023,male,45-49,indian,7.6
W.P. Kuala Lumpur,1/1/2023,male,45-49,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2023,male,45-49,other_noncitizen,15.1
W.P. Kuala Lumpur,1/1/2023,male,50-54,overall,56.7
W.P. Kuala Lumpur,1/1/2023,male,50-54,bumi_malay,20.9
W.P. Kuala Lumpur,1/1/2023,male,50-54,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2023,male,50-54,chinese,25.5
W.P. Kuala Lumpur,1/1/2023,male,50-54,indian,6
W.P. Kuala Lumpur,1/1/2023,male,50-54,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2023,male,50-54,other_noncitizen,3.7
W.P. Kuala Lumpur,1/1/2023,male,55-59,overall,36.8
W.P. Kuala Lumpur,1/1/2023,male,55-59,bumi_malay,13.7
W.P. Kuala Lumpur,1/1/2023,male,55-59,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,male,55-59,chinese,17.4
W.P. Kuala Lumpur,1/1/2023,male,55-59,indian,4.1
W.P. Kuala Lumpur,1/1/2023,male,55-59,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,55-59,other_noncitizen,1.3
W.P. Kuala Lumpur,1/1/2023,male,60-64,overall,32.2
W.P. Kuala Lumpur,1/1/2023,male,60-64,bumi_malay,12.8
W.P. Kuala Lumpur,1/1/2023,male,60-64,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,male,60-64,chinese,14.8
W.P. Kuala Lumpur,1/1/2023,male,60-64,indian,3.6
W.P. Kuala Lumpur,1/1/2023,male,60-64,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,60-64,other_noncitizen,0.7
W.P. Kuala Lumpur,1/1/2023,male,65-69,overall,22.6
W.P. Kuala Lumpur,1/1/2023,male,65-69,bumi_malay,10
W.P. Kuala Lumpur,1/1/2023,male,65-69,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,male,65-69,chinese,9.3
W.P. Kuala Lumpur,1/1/2023,male,65-69,indian,2.1
W.P. Kuala Lumpur,1/1/2023,male,65-69,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,65-69,other_noncitizen,1
W.P. Kuala Lumpur,1/1/2023,male,70-74,overall,20.1
W.P. Kuala Lumpur,1/1/2023,male,70-74,bumi_malay,10.3
W.P. Kuala Lumpur,1/1/2023,male,70-74,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,male,70-74,chinese,7.2
W.P. Kuala Lumpur,1/1/2023,male,70-74,indian,1.8
W.P. Kuala Lumpur,1/1/2023,male,70-74,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,70-74,other_noncitizen,0.6
W.P. Kuala Lumpur,1/1/2023,male,75-79,overall,13
W.P. Kuala Lumpur,1/1/2023,male,75-79,bumi_malay,6.5
W.P. Kuala Lumpur,1/1/2023,male,75-79,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2023,male,75-79,chinese,4.8
W.P. Kuala Lumpur,1/1/2023,male,75-79,indian,1.1
W.P. Kuala Lumpur,1/1/2023,male,75-79,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,75-79,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2023,male,80-84,overall,6.1
W.P. Kuala Lumpur,1/1/2023,male,80-84,bumi_malay,3.1
W.P. Kuala Lumpur,1/1/2023,male,80-84,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2023,male,80-84,chinese,2
W.P. Kuala Lumpur,1/1/2023,male,80-84,indian,0.5
W.P. Kuala Lumpur,1/1/2023,male,80-84,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2023,male,80-84,other_noncitizen,0.2
W.P. Kuala Lumpur,1/1/2023,male,85+,overall,5.1
W.P. Kuala Lumpur,1/1/2023,male,85+,bumi_malay,3.2
W.P. Kuala Lumpur,1/1/2023,male,85+,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2023,male,85+,chinese,1.2
W.P. Kuala Lumpur,1/1/2023,male,85+,indian,0.4
W.P. Kuala Lumpur,1/1/2023,male,85+,other_citizen,0
W.P. Kuala Lumpur,1/1/2023,male,85+,other_noncitizen,0.2
W.P. Labuan,1/1/2023,both,overall,overall,99.5
W.P. Labuan,1/1/2023,both,overall,bumi_malay,35.3
W.P. Labuan,1/1/2023,both,overall,bumi_other,40.5
W.P. Labuan,1/1/2023,both,overall,chinese,9.7
W.P. Labuan,1/1/2023,both,overall,indian,0.9
W.P. Labuan,1/1/2023,both,overall,other_citizen,1.3
W.P. Labuan,1/1/2023,both,overall,other_noncitizen,11.9
W.P. Labuan,1/1/2023,both,0-4,overall,8.4
W.P. Labuan,1/1/2023,both,0-4,bumi_malay,3.7
W.P. Labuan,1/1/2023,both,0-4,bumi_other,3.3
W.P. Labuan,1/1/2023,both,0-4,chinese,0.3
W.P. Labuan,1/1/2023,both,0-4,indian,0.1
W.P. Labuan,1/1/2023,both,0-4,other_citizen,0.4
W.P. Labuan,1/1/2023,both,0-4,other_noncitizen,0.6
W.P. Labuan,1/1/2023,both,9-May,overall,10.1
W.P. Labuan,1/1/2023,both,9-May,bumi_malay,4.2
W.P. Labuan,1/1/2023,both,9-May,bumi_other,4.3
W.P. Labuan,1/1/2023,both,9-May,chinese,0.7
W.P. Labuan,1/1/2023,both,9-May,indian,0.1
W.P. Labuan,1/1/2023,both,9-May,other_citizen,0.1
W.P. Labuan,1/1/2023,both,9-May,other_noncitizen,0.9
W.P. Labuan,1/1/2023,both,14-Oct,overall,8
W.P. Labuan,1/1/2023,both,14-Oct,bumi_malay,3
W.P. Labuan,1/1/2023,both,14-Oct,bumi_other,3.6
W.P. Labuan,1/1/2023,both,14-Oct,chinese,0.5
W.P. Labuan,1/1/2023,both,14-Oct,indian,0
W.P. Labuan,1/1/2023,both,14-Oct,other_citizen,0.1
W.P. Labuan,1/1/2023,both,14-Oct,other_noncitizen,0.8
W.P. Labuan,1/1/2023,both,15-19,overall,7.7
W.P. Labuan,1/1/2023,both,15-19,bumi_malay,2.8
W.P. Labuan,1/1/2023,both,15-19,bumi_other,3.3
W.P. Labuan,1/1/2023,both,15-19,chinese,0.7
W.P. Labuan,1/1/2023,both,15-19,indian,0.1
W.P. Labuan,1/1/2023,both,15-19,other_citizen,0.1
W.P. Labuan,1/1/2023,both,15-19,other_noncitizen,0.8
W.P. Labuan,1/1/2023,both,20-24,overall,8.9
W.P. Labuan,1/1/2023,both,20-24,bumi_malay,2.9
W.P. Labuan,1/1/2023,both,20-24,bumi_other,4.1
W.P. Labuan,1/1/2023,both,20-24,chinese,0.7
W.P. Labuan,1/1/2023,both,20-24,indian,0.1
W.P. Labuan,1/1/2023,both,20-24,other_citizen,0.1
W.P. Labuan,1/1/2023,both,20-24,other_noncitizen,1
W.P. Labuan,1/1/2023,both,25-29,overall,8.4
W.P. Labuan,1/1/2023,both,25-29,bumi_malay,2.7
W.P. Labuan,1/1/2023,both,25-29,bumi_other,3.2
W.P. Labuan,1/1/2023,both,25-29,chinese,0.8
W.P. Labuan,1/1/2023,both,25-29,indian,0.1
W.P. Labuan,1/1/2023,both,25-29,other_citizen,0.1
W.P. Labuan,1/1/2023,both,25-29,other_noncitizen,1.7
W.P. Labuan,1/1/2023,both,30-34,overall,8.6
W.P. Labuan,1/1/2023,both,30-34,bumi_malay,3.2
W.P. Labuan,1/1/2023,both,30-34,bumi_other,3.3
W.P. Labuan,1/1/2023,both,30-34,chinese,0.6
W.P. Labuan,1/1/2023,both,30-34,indian,0.1
W.P. Labuan,1/1/2023,both,30-34,other_citizen,0.1
W.P. Labuan,1/1/2023,both,30-34,other_noncitizen,1.3
W.P. Labuan,1/1/2023,both,35-39,overall,9.9
W.P. Labuan,1/1/2023,both,35-39,bumi_malay,3.7
W.P. Labuan,1/1/2023,both,35-39,bumi_other,4
W.P. Labuan,1/1/2023,both,35-39,chinese,0.9
W.P. Labuan,1/1/2023,both,35-39,indian,0.1
W.P. Labuan,1/1/2023,both,35-39,other_citizen,0.1
W.P. Labuan,1/1/2023,both,35-39,other_noncitizen,1.2
W.P. Labuan,1/1/2023,both,40-44,overall,7.9
W.P. Labuan,1/1/2023,both,40-44,bumi_malay,2.9
W.P. Labuan,1/1/2023,both,40-44,bumi_other,3.1
W.P. Labuan,1/1/2023,both,40-44,chinese,0.8
W.P. Labuan,1/1/2023,both,40-44,indian,0.1
W.P. Labuan,1/1/2023,both,40-44,other_citizen,0.1
W.P. Labuan,1/1/2023,both,40-44,other_noncitizen,0.9
W.P. Labuan,1/1/2023,both,45-49,overall,5.1
W.P. Labuan,1/1/2023,both,45-49,bumi_malay,1.7
